subject,class,scenario,timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
subject1,normal,13,1733143445196,4.74619,-3.26943,-3.08366,0.01651,0.04592,-0.01561
subject1,normal,13,1733143445247,8.92031,-2.61182,-6.44825,0.00689,0.02025,0.00327
subject1,normal,13,1733143445298,4.53415,-3.76936,-7.45374,0.00996,0.00252,0.00458
subject1,normal,13,1733143445346,2.32220,3.77982,2.24355,0.00814,-0.01028,-0.00356
subject1,normal,13,1733143445400,5.98592,-3.23590,0.61441,0.00212,0.00495,0.00567
subject1,normal,13,1733143445449,4.68832,1.56006,-2.22605,-0.01162,-0.00517,-0.01408
subject1,normal,13,1733143445501,9.80777,-1.96318,0.00458,-0.01210,0.02561,0.01865
subject1,normal,13,1733143445554,3.68499,-1.51289,-1.38579,-0.00532,0.01385,-0.00257
subject1,normal,13,1733143445608,4.10404,-1.34451,-3.95672,-0.01325,0.02247,0.00698
subject1,normal,13,1733143445656,6.10046,1.45204,1.28116,-0.01053,0.00970,-0.00128
subject1,normal,13,1733143445707,3.27822,3.38194,-4.40506,0.01358,0.00279,0.01264
subject1,normal,13,1733143445755,4.50041,3.79602,3.14864,0.02367,-0.01036,-0.00512
subject1,normal,13,1733143445805,2.48136,1.62407,4.11986,0.02800,-0.01191,-0.00390
subject1,normal,13,1733143445856,5.18256,-3.43848,0.39298,0.01140,-0.00777,-0.00105
subject1,normal,13,1733143445905,8.13333,4.62386,2.37922,0.01160,0.00534,0.00126
subject1,normal,13,1733143445959,3.18258,-0.94464,5.80002,0.01180,0.00561,0.00413
subject1,normal,13,1733143446014,5.36555,-1.94047,-0.82310,-0.00343,-0.00325,0.00976
subject1,normal,13,1733143446064,3.35221,-2.07459,12.13734,-0.06063,-0.05094,-0.08376
subject1,normal,13,1733143446119,7.31743,4.78221,0.85589,-0.12198,-0.08363,-0.22354
subject1,normal,13,1733143446170,-2.14242,4.93742,0.21390,-0.10785,-0.08636,-0.31480
subject1,normal,13,1733143446221,4.03212,-1.62239,2.43607,-0.03211,-0.00262,-0.25174
subject1,normal,13,1733143446272,2.19550,-2.42277,2.19559,0.03068,0.04412,-0.12077
subject1,normal,13,1733143446323,12.34492,-3.72340,0.90806,0.01325,0.01901,-0.05898
subject1,normal,13,1733143446376,8.97025,-4.80111,0.41107,0.01129,0.02104,-0.00327
subject1,normal,13,1733143446427,16.05180,-5.54157,4.36236,0.02441,0.05523,0.04861
subject1,normal,13,1733143446478,6.85536,-8.28219,-6.99576,0.09135,0.10839,0.17710
subject1,normal,13,1733143446531,1.86036,-5.06682,-7.53570,0.17212,0.16537,0.37419
subject1,normal,13,1733143446584,-1.29845,3.89504,-16.85749,0.15171,0.14054,0.48121
subject1,normal,13,1733143446631,-4.33376,-2.55033,-10.86233,0.09882,0.07931,0.49988
subject1,normal,13,1733143446681,11.38646,-4.77952,-11.05841,0.09184,0.04195,0.48201
subject1,normal,13,1733143446736,17.00292,-0.39935,5.40785,-0.04279,-0.04393,0.29495
subject1,normal,13,1733143446788,6.38885,-1.53274,-1.44518,-0.05576,-0.07026,0.13394
subject1,normal,13,1733143446838,11.86918,6.96386,4.00995,-0.02618,-0.03737,0.04731
subject1,normal,13,1733143446890,-4.82903,6.36890,-8.03749,0.01214,-0.02867,-0.03401
subject1,normal,13,1733143446943,21.20051,-1.79687,12.26044,-0.01396,0.00196,-0.04217
subject1,normal,13,1733143446993,-0.87794,5.72341,-9.67036,-0.02309,-0.03364,-0.06596
subject1,normal,13,1733143447047,-5.12392,-16.31614,-6.96690,-0.03660,-0.03669,-0.06260
subject1,normal,13,1733143447098,22.27077,-9.74246,7.10929,-0.04413,-0.03761,-0.06081
subject1,normal,13,1733143447147,17.92592,-7.08742,13.72332,-0.10338,-0.07902,-0.12994
subject1,normal,13,1733143447198,2.14397,11.08632,2.61554,-0.10952,-0.13558,-0.29251
subject1,normal,13,1733143447249,-2.80083,15.06313,-11.60385,-0.04350,-0.08065,-0.28069
subject1,normal,13,1733143447300,5.09303,-0.09596,4.34267,0.05358,0.03640,-0.11712
subject1,normal,13,1733143447348,8.51159,0.43923,-2.39814,0.02730,0.00653,-0.04149
subject1,normal,13,1733143447400,4.24514,-4.34018,-1.95909,0.00235,-0.01759,0.01452
subject1,normal,13,1733143447452,-8.27079,-1.07873,-0.87704,0.01532,0.00295,0.04356
subject1,normal,13,1733143447505,12.56455,-4.27757,7.36481,-0.00499,-0.00231,0.00259
subject1,normal,13,1733143447554,8.55156,-5.73511,-0.30388,0.01357,0.02437,0.04825
subject1,normal,13,1733143447604,-1.34542,12.08470,-0.46082,0.02881,0.04579,0.05004
subject1,normal,13,1733143447658,7.77693,0.06843,4.60236,0.01272,0.01257,-0.00345
subject1,normal,13,1733143447706,-0.79463,1.69221,0.14475,0.02114,-0.00181,0.00215
subject1,normal,13,1733143447757,3.52314,-3.21142,1.10420,0.01875,0.01482,0.03006
subject1,normal,13,1733143447808,2.62404,1.34216,-1.66599,-0.04154,-0.03026,-0.03130
subject1,normal,13,1733143447861,8.46153,3.02923,-0.26255,-0.02880,0.01982,0.00841
subject1,normal,13,1733143447915,9.37418,1.72516,-0.70774,-0.02758,0.02796,0.00347
subject1,normal,13,1733143447968,0.19247,-0.54865,4.49939,-0.07183,-0.04479,-0.09112
subject1,normal,13,1733143448017,2.08671,-3.96907,2.14486,-0.04521,-0.04223,-0.16868
subject1,normal,13,1733143448068,-4.55247,-1.53719,-2.41906,0.02551,0.03152,-0.09745
subject1,normal,13,1733143448127,-9.68434,4.98367,-1.28644,0.04731,0.05190,-0.02146
subject1,normal,13,1733143448181,-4.16580,0.85490,0.49002,0.01895,0.00612,-0.00490
subject1,normal,13,1733143448231,-2.63585,-1.55100,-2.59263,-0.00004,0.00965,0.00089
subject1,normal,13,1733143448283,2.09835,2.49272,6.17122,-0.01709,0.01539,0.00875
subject1,normal,13,1733143448324,-4.58127,-2.41746,-3.41749,-0.01234,0.02058,-0.00521
subject1,normal,13,1733143448375,7.57699,0.83695,3.94557,0.00166,0.05127,0.02687
subject1,normal,13,1733143448427,7.11383,-3.55825,2.42778,-0.00536,0.03487,0.01542
subject1,normal,13,1733143448478,1.72487,-1.10141,-1.61393,-0.00341,0.01053,0.01482
subject1,normal,13,1733143448532,-4.07742,0.25714,-0.61054,-0.00088,0.01570,0.00565
subject1,normal,13,1733143448591,-1.54497,-2.15297,3.17303,-0.00631,-0.00597,-0.01103
subject1,normal,13,1733143448646,15.86891,0.29915,5.93053,-0.02755,-0.05436,-0.05567
subject1,normal,13,1733143448701,15.67529,5.28743,2.41972,-0.03053,-0.07009,-0.11019
subject1,normal,13,1733143448754,-7.58037,7.14281,-0.66509,0.02006,-0.00171,-0.04534
subject1,normal,13,1733143448802,-2.21707,-5.47913,3.44696,0.00224,0.01232,-0.02148
subject1,normal,13,1733143448859,2.07838,-0.23450,-4.80824,-0.00515,0.02292,0.00470
subject1,normal,13,1733143448908,3.41123,-0.10776,-2.64272,-0.01295,0.01152,0.00489
subject1,normal,13,1733143448957,-6.04000,3.87075,-1.52452,0.01995,0.00550,0.01462
subject1,normal,13,1733143449006,8.70738,-2.56376,0.40679,0.01944,0.00165,0.00938
subject1,normal,13,1733143449060,7.10552,-0.67610,-1.51410,0.02341,-0.00996,0.00873
subject1,normal,13,1733143449116,1.15805,-0.00441,-5.93796,0.00820,-0.00277,0.00617
subject1,normal,13,1733143449170,8.69589,-5.81522,0.61568,-0.03071,-0.00561,-0.00902
subject1,normal,13,1733143449224,13.00860,-3.21869,6.34266,-0.09810,-0.06501,-0.10491
subject1,normal,13,1733143449276,-5.31017,1.65533,6.87089,-0.11268,-0.08905,-0.20355
subject1,normal,13,1733143449326,2.61820,-1.03739,0.98388,-0.03890,-0.02415,-0.15042
subject1,normal,13,1733143449378,3.44502,1.06980,3.08070,0.02389,0.01663,-0.07402
subject1,normal,13,1733143449429,3.98161,1.37913,1.78393,0.02867,0.01718,-0.02016
subject1,normal,13,1733143449481,-5.84598,-0.13066,5.16021,0.06244,0.02208,0.02059
subject1,normal,13,1733143449531,-1.59036,-1.89415,0.87793,0.07934,0.02483,0.04785
subject1,normal,13,1733143449573,-8.51119,2.01176,1.86609,0.06514,0.01348,0.04673
subject1,normal,13,1733143449622,1.78527,-2.39940,-1.57697,0.03664,0.01340,0.03736
subject1,normal,13,1733143449674,0.49040,-0.75214,-1.23690,-0.00386,0.01677,0.02411
subject1,normal,13,1733143449729,-3.71619,-0.05626,-1.73410,-0.03520,0.01902,0.00465
subject1,normal,13,1733143449781,-3.22749,-0.02169,-4.19263,-0.02937,0.01087,-0.01801
subject1,normal,13,1733143449829,-6.09572,1.17929,-1.68806,-0.01356,0.00817,-0.00897
subject1,normal,13,1733143449883,-0.56893,-2.18843,0.77633,-0.02272,-0.01326,-0.01037
subject1,normal,13,1733143449936,0.05893,-1.72256,2.79963,0.00232,0.01168,-0.00054
subject1,normal,13,1733143449983,-5.18783,-0.50736,2.94801,-0.01168,-0.01638,-0.01445
subject1,normal,13,1733143450034,3.04709,3.27593,-3.71909,0.00451,0.00009,0.01095
subject1,normal,13,1733143450082,4.47965,-0.10897,-2.92015,0.00690,0.00173,0.00182
subject1,normal,13,1733143450136,-8.08279,2.84813,-1.20041,0.02180,0.00861,0.00916
subject1,normal,13,1733143450189,-0.38472,-6.07623,0.27588,-0.00115,0.00562,0.00373
subject1,normal,13,1733143450243,-0.97349,-0.95646,2.29132,-0.00941,-0.01058,-0.00826
subject1,normal,13,1733143450292,-3.35595,-0.53997,0.92272,-0.01523,-0.01145,-0.01255
subject1,normal,13,1733143450343,-3.95890,5.31896,-7.27590,0.00774,0.00794,0.00703
subject1,normal,13,1733143450391,2.54065,-8.83828,3.90000,-0.02572,0.00558,0.00018
subject1,normal,13,1733143450439,-0.12263,-3.72120,1.50694,-0.00790,0.00819,0.00866
subject1,normal,13,1733143450490,-9.58396,2.26650,1.30807,0.01168,-0.00355,0.01092
subject1,normal,13,1733143450539,-1.85946,-3.32026,0.41603,0.02146,-0.01679,-0.00193
subject1,normal,13,1733143450589,-7.70884,-0.75964,-3.15229,0.01419,-0.00265,0.01914
subject1,normal,13,1733143450643,-16.42181,2.12294,-3.27136,0.00661,0.00919,0.02047
subject1,normal,13,1733143450697,8.58697,-7.29401,-0.03607,-0.02858,0.03490,0.00975
subject1,normal,13,1733143450746,3.93014,-10.59654,-1.40050,-0.02257,0.02384,-0.00832
subject1,normal,13,1733143450795,-0.67815,-7.89423,-4.20294,-0.03004,0.00267,-0.01815
subject1,normal,13,1733143450846,0.74286,-12.12666,0.46292,-0.02825,-0.01366,-0.01808
subject1,normal,13,1733143450899,-3.17669,5.79785,4.69859,0.01073,-0.00225,0.01956
subject1,normal,13,1733143450953,5.39864,-12.48356,-1.03910,0.00669,-0.00650,0.01433
subject1,normal,13,1733143451009,-2.97674,8.51929,4.87843,0.01533,-0.00443,0.01301
subject1,normal,13,1733143451064,-15.06311,7.71109,0.87895,0.00544,0.01241,0.01244
subject1,normal,13,1733143451112,6.88530,0.97949,7.69095,0.00409,0.01751,0.01536
subject1,normal,13,1733143451159,-15.39503,3.60894,-0.25353,-0.00651,-0.00750,-0.00031
subject1,normal,13,1733143451203,3.69212,-2.28515,5.28014,-0.02302,-0.00549,-0.00580
subject1,normal,13,1733143451254,-3.54391,-1.11424,0.79116,-0.02503,-0.00241,0.00322
subject1,normal,13,1733143451306,0.89557,-9.54768,-1.71362,-0.04992,0.01920,-0.00286
subject1,normal,13,1733143451358,-7.68251,5.39466,-3.50630,-0.01397,0.02535,-0.00525
subject1,normal,13,1733143451408,-6.47243,3.63123,-2.39000,0.01958,0.01751,-0.00405
subject1,normal,13,1733143451458,3.98000,1.05910,1.57246,0.04504,-0.02091,0.00203
subject1,normal,13,1733143451507,-11.99187,-1.35698,-3.92821,0.05297,-0.05725,0.01145
subject1,normal,13,1733143451550,-5.08391,-4.89769,3.66745,0.04797,-0.04393,0.00782
subject1,normal,13,1733143451598,2.70649,8.85832,1.03722,0.03214,-0.00145,0.01002
subject1,normal,13,1733143451652,-1.18758,0.16385,-1.58237,-0.00433,0.01849,-0.00217
subject1,normal,13,1733143451704,-5.40648,-5.02061,-1.49782,-0.05069,0.02358,-0.00684
subject1,normal,13,1733143451753,-6.77808,-5.37195,0.76296,-0.08210,0.06264,-0.02013
subject1,normal,13,1733143451805,-0.01168,-5.51913,-0.13463,-0.10407,0.09998,0.00292
subject1,normal,13,1733143451864,-5.42608,-6.11308,5.11110,-0.12302,0.12217,-0.00840
subject1,normal,13,1733143451916,-0.55379,-2.28829,0.34755,-0.13300,0.09788,-0.01902
subject1,normal,13,1733143451966,-0.87182,-6.21524,2.61051,-0.11186,0.08971,0.00094
subject1,normal,13,1733143452015,0.18439,-6.95881,-3.03280,-0.09728,0.12741,0.01308
subject1,normal,13,1733143452065,-2.82593,-1.42617,-0.86999,-0.12163,0.13641,0.00817
subject1,normal,13,1733143452115,-0.56484,-4.09774,-0.76406,-0.13448,0.14862,0.00378
subject1,normal,13,1733143452168,-3.06354,-2.17446,-4.53288,-0.11722,0.11628,0.00137
subject1,normal,13,1733143452217,2.14958,-3.90363,-3.07848,-0.07355,0.09862,0.00833
subject1,normal,13,1733143452271,1.03041,-0.96254,-2.27406,-0.03682,0.04771,-0.00144
subject1,normal,13,1733143452327,-2.06554,-1.48013,3.71878,-0.01097,0.01903,-0.01607
subject1,normal,13,1733143452377,1.40622,-0.05647,-4.95481,0.01543,-0.02827,-0.01494
subject1,normal,13,1733143452425,-0.14314,1.63673,-2.87884,0.01740,-0.06185,-0.01356
subject1,normal,13,1733143452480,-3.06650,0.40731,-1.06341,0.01083,-0.04879,-0.00083
subject1,normal,13,1733143452533,-0.33282,4.25871,-3.15265,0.03242,-0.02836,0.00449
subject1,normal,13,1733143452581,8.50118,-4.80091,5.49448,0.04744,-0.01502,0.01329
subject1,normal,13,1733143452633,11.83390,-0.55799,8.76550,0.03365,-0.02128,0.00504
subject1,normal,13,1733143452684,4.71501,4.59455,-3.20493,0.01685,-0.03487,-0.00772
subject1,normal,13,1733143452735,7.57026,-3.96793,0.19886,0.01427,0.00096,0.00234
subject1,normal,13,1733143452786,4.60330,-2.00608,1.98088,0.01851,0.02946,0.01534
subject1,normal,13,1733143452837,-8.04996,1.35657,-9.08438,-0.02183,0.00817,0.00187
subject1,normal,13,1733143452889,1.91888,5.36519,-0.95426,-0.01508,0.01477,-0.00054
subject1,normal,13,1733143452941,0.89730,0.96598,-0.19888,-0.00407,-0.00257,-0.00492
subject1,normal,13,1733143452995,12.06858,1.64860,1.91365,0.00759,-0.01234,0.00871
subject1,normal,13,1733143453045,-2.87545,13.95963,-7.93646,0.02499,-0.04358,-0.01455
subject1,normal,13,1733143453099,3.80548,2.30325,-11.98332,0.04010,-0.04759,-0.00399
subject1,normal,13,1733143453143,10.39055,-2.59084,2.17016,0.11324,0.06769,0.11453
subject1,normal,13,1733143453185,6.58927,2.39206,-5.10367,0.15310,0.10147,0.22397
subject1,normal,13,1733143453237,10.20715,4.22961,-6.42490,0.03736,0.01669,0.19590
subject1,normal,13,1733143453290,2.33239,8.53251,-2.30992,-0.02662,-0.01594,0.08930
subject1,normal,13,1733143453341,1.93243,7.43090,-4.53218,-0.03055,0.01320,0.03247
subject1,normal,13,1733143453392,8.53350,-9.38033,3.06744,-0.00856,0.01738,-0.00888
subject1,normal,13,1733143453441,4.78698,-3.24720,-0.89843,-0.02036,-0.00924,-0.00822
subject1,normal,13,1733143453500,-1.32214,2.74732,-3.03451,-0.01808,0.00726,-0.01298
subject1,normal,13,1733143453552,9.99058,-3.61970,4.73367,-0.03323,-0.03584,-0.03376
subject1,normal,13,1733143453605,5.23309,9.14627,0.51788,-0.01684,0.00037,-0.00680
subject1,normal,13,1733143453657,1.56781,-2.79530,-0.85336,-0.00819,0.00824,-0.01199
subject1,normal,13,1733143453708,3.02039,-4.47326,-2.93100,-0.02234,0.00817,-0.03738
subject1,normal,13,1733143453760,2.82947,7.68956,2.97957,-0.01039,0.05247,0.00474
subject1,normal,13,1733143453814,-4.02782,-2.10196,-0.64427,-0.02414,0.00305,-0.00427
subject1,normal,13,1733143453864,-1.23858,-5.89507,-1.54719,-0.01851,-0.04063,-0.01961
subject1,normal,13,1733143453915,5.33212,2.17985,0.89830,0.00294,-0.02924,-0.00769
subject1,normal,13,1733143453966,-4.68357,3.71896,3.98803,0.00195,-0.03458,-0.00561
subject1,normal,13,1733143454020,-4.31937,-3.66385,2.45686,-0.00756,-0.00110,-0.01088
subject1,normal,13,1733143454070,-2.20898,-0.76927,2.58885,0.00788,0.02807,0.00695
subject1,normal,13,1733143454121,-0.95376,0.14934,0.40822,0.01841,0.02817,0.01213
subject1,normal,13,1733143454177,3.32451,-0.09323,0.05343,0.01902,-0.00915,0.00563
subject1,normal,13,1733143454227,-0.04848,-7.02336,3.57871,-0.00117,-0.01181,-0.00081
subject1,normal,13,1733143454280,12.70698,1.56793,-1.63817,0.00225,-0.01719,0.00713
subject1,normal,13,1733143454331,3.21082,3.20846,4.55785,0.00923,0.01179,0.00325
subject1,normal,13,1733143454384,4.73570,2.59677,-2.29903,0.00854,-0.02142,0.00133
subject1,normal,13,1733143454435,7.20217,2.91234,-0.97347,0.02132,-0.01210,0.00194
subject1,normal,13,1733143454489,-0.27127,0.43522,2.52895,0.01596,-0.01479,0.00242
subject1,normal,13,1733143454542,0.07585,6.26960,5.63102,-0.00120,-0.00512,0.00247
subject1,normal,13,1733143454597,0.25636,-6.40754,-5.33342,-0.00915,0.01225,-0.00060
subject1,normal,13,1733143454650,-3.35515,-1.17304,0.83457,-0.02123,0.01845,0.00291
subject1,normal,13,1733143454700,4.67282,-4.21419,-0.81829,-0.01830,0.03053,0.00077
subject1,normal,13,1733143454753,-5.40217,2.75291,5.29710,-0.01449,0.01738,-0.00216
subject1,normal,13,1733143454805,1.94166,-4.14690,-0.17608,-0.02090,0.01966,-0.00289
subject1,normal,13,1733143454858,-2.97534,-2.24506,-3.14369,-0.00518,0.00750,0.00387
subject1,normal,13,1733143454907,4.11679,-2.60092,-1.19461,-0.00869,0.01726,-0.00021
subject1,normal,13,1733143454959,-1.69762,9.19081,3.18696,-0.00092,0.00902,-0.00119
subject1,normal,13,1733143455008,8.86526,-2.52262,-2.55756,0.01019,-0.01930,-0.00257
subject1,normal,13,1733143455061,12.05807,-6.74983,-1.52552,0.01787,-0.03290,-0.00037
subject1,normal,13,1733143455108,6.46340,-5.50547,0.51573,0.01549,-0.02124,-0.00297
subject1,normal,13,1733143455159,7.80299,-6.70107,-2.21903,0.01609,-0.02099,-0.00643
subject1,normal,14,1733143465968,3.93222,-2.98005,-1.69321,-0.00638,-0.00164,-0.00689
subject1,normal,14,1733143466027,4.01077,1.42462,2.19323,0.00774,0.02476,0.00387
subject1,normal,14,1733143466075,5.16062,-0.69243,1.35748,0.00971,0.03734,0.01391
subject1,normal,14,1733143466124,13.53559,-7.04363,5.30834,0.00176,0.02862,-0.00301
subject1,normal,14,1733143466171,11.09394,-2.77709,6.09095,0.00818,0.02359,-0.00247
subject1,normal,14,1733143466222,-8.92409,6.75663,-3.49742,0.00998,0.00374,-0.00806
subject1,normal,14,1733143466271,14.74970,-0.13361,8.96268,-0.00816,0.01988,0.00774
subject1,normal,14,1733143466330,-1.66558,3.84504,-6.14353,0.00420,-0.00488,0.00390
subject1,normal,14,1733143466378,0.34924,-8.62188,-6.75257,-0.06714,-0.03172,-0.02704
subject1,normal,14,1733143466428,-10.27228,3.82626,-2.79261,-0.11369,-0.07509,-0.09632
subject1,normal,14,1733143466479,15.39039,-6.23442,8.54997,-0.11824,-0.09279,-0.16178
subject1,normal,14,1733143466528,13.26249,-5.40814,4.94356,-0.02413,0.00948,-0.12340
subject1,normal,14,1733143466579,11.10331,3.91786,0.07677,0.02279,0.01349,-0.05977
subject1,normal,14,1733143466629,6.79109,-3.62661,5.93715,0.03246,-0.00862,-0.02582
subject1,normal,14,1733143466680,1.23221,0.87575,-2.14456,0.05414,-0.01243,0.01319
subject1,normal,14,1733143466729,-2.87964,4.13915,-2.81564,0.02410,-0.02947,0.01138
subject1,normal,14,1733143466778,9.28019,2.41276,-2.07642,0.01534,-0.02812,0.01021
subject1,normal,14,1733143466829,-6.36229,2.42931,-3.02675,0.01795,0.00733,0.01271
subject1,normal,14,1733143466881,6.65011,1.50026,3.03040,0.00286,-0.00331,0.00633
subject1,normal,14,1733143466931,-1.18172,-3.54684,0.69377,0.00934,0.01136,-0.00335
subject1,normal,14,1733143466979,14.46105,0.71851,0.70576,0.00341,0.01313,0.01397
subject1,normal,14,1733143467031,10.64417,3.48081,0.02552,-0.01815,-0.00920,-0.00080
subject1,normal,14,1733143467078,12.52942,-1.46995,1.29048,-0.00382,0.00505,0.00671
subject1,normal,14,1733143467128,13.09302,-2.62953,-0.47927,0.00368,0.00006,0.01096
subject1,normal,14,1733143467178,12.90083,0.21873,-1.77202,-0.00381,-0.00714,0.00711
subject1,normal,14,1733143467227,2.49052,-2.64306,2.94575,-0.01120,0.00399,-0.00926
subject1,normal,14,1733143467275,-7.76438,1.15031,3.04789,-0.03094,0.00928,0.00194
subject1,normal,14,1733143467323,10.66010,-0.00873,-1.45721,-0.01684,0.03237,0.01312
subject1,normal,14,1733143467371,1.96454,-2.87171,-0.64371,-0.02327,0.03965,-0.01331
subject1,normal,14,1733143467424,-5.77786,-2.51399,3.42152,-0.00459,0.02998,0.00249
subject1,normal,14,1733143467467,-0.02854,-0.48613,2.50722,-0.00235,0.03757,-0.00599
subject1,normal,14,1733143467522,-6.05982,4.91785,4.93759,-0.00016,0.02690,0.00725
subject1,normal,14,1733143467574,-1.75678,-0.23811,3.47924,0.01255,0.02427,0.00207
subject1,normal,14,1733143467622,-10.49252,4.79977,4.51015,0.00350,0.01956,0.00108
subject1,normal,14,1733143467673,-5.02330,2.41987,1.65668,-0.01359,-0.00258,-0.00206
subject1,normal,14,1733143467721,-9.97322,0.04036,1.92562,-0.00398,-0.00367,-0.00482
subject1,normal,14,1733143467773,-4.43177,-0.99627,3.50951,0.00869,0.00738,-0.00650
subject1,normal,14,1733143467824,0.95872,0.39762,1.22714,-0.01406,-0.02474,-0.01127
subject1,normal,14,1733143467870,3.01814,-1.88129,-3.67342,-0.00595,-0.03057,-0.00368
subject1,normal,14,1733143467920,-6.15714,3.96062,2.42788,0.02896,-0.01180,0.00358
subject1,normal,14,1733143467974,2.29458,1.68437,-5.76415,0.02137,-0.02463,0.01133
subject1,normal,14,1733143468017,-5.07904,7.63853,5.59996,0.01843,-0.00598,0.01678
subject1,normal,14,1733143468069,1.00268,-7.65929,-1.92449,0.01987,-0.00358,0.03312
subject1,normal,14,1733143468119,-2.33953,-1.71284,0.35184,0.00966,0.01924,0.05011
subject1,normal,14,1733143468167,3.25209,-0.48290,-5.78995,0.01405,0.01416,0.04924
subject1,normal,14,1733143468219,-2.78095,3.77054,2.77791,0.02614,0.00554,0.04548
subject1,normal,14,1733143468269,-4.41095,3.27028,2.59209,0.03106,0.02170,0.04411
subject1,normal,14,1733143468320,-5.57481,-0.24459,2.47076,0.01728,0.03151,0.05639
subject1,normal,14,1733143468368,-2.79510,3.89413,0.12541,-0.00723,0.05544,0.05612
